StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q0b,Q1a,Q1b,Q1b_5_TEXT,Q1b_5_OTHER_CAT,Q1c,Q1c_4_TEXT,Q1c_4_OTHER_CAT,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q2_22,Q2_23,Q3a_1,Q3b,Q3c_1,Q3d,Q4a,Q4a_4_TEXT,Q4a_4_Category,Q4b,Q4b_4_TEXT,Q4b_4_Category,Q4c,Q5a,Q5a_7_TEXT,Q5b,Q5b_4_TEXT,Q5c,Q5d,Q5e,Q5f,Q6 - REDACTED,Q4b_4_TEXT - Topics
4/16/18 10:23,4/16/18 10:28,IP Address,100,303,TRUE,4/16/18 10:28,R_2arBWu5euXo5TR9,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Dislike,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Male,,<25,5-Jan,2-Jan,High-income countries,,
4/17/18 17:30,4/17/18 17:37,IP Address,100,420,TRUE,4/17/18 17:37,R_2S0NTNJhjwpKWXJ,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Dislike,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,"1x GDP,3x GDP",,,It is approximately the true societal WTP.,,Societal WTP,A combination of both,Master's Student,,Male,,<25,<1,2-Jan,A combination of both,,
4/17/18 19:26,4/17/18 19:33,IP Address,100,395,TRUE,4/17/18 19:33,R_0qQP5uadWh5YDHb,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Dislike,Dislike,Like,Dislike,Dislike,Dislike,Like,Dislike,Dislike,Dislike,Like,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,Low- and middle-income countries,,
4/17/18 20:02,4/17/18 20:13,IP Address,100,649,TRUE,4/17/18 20:13,R_1ln3OJ3R2mQeW6G,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Male,,<25,<1,0,High-income countries,,
4/17/18 22:00,4/17/18 22:06,IP Address,100,339,TRUE,4/17/18 22:06,R_eKVyPlbA0h7tNtL,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Dislike,Like,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is approximately the true WTP according to the current budget.,,Budget WTP,High-income countries,Master's Student,,Male,,<25,<1,2-Jan,High-income countries,,
4/18/18 18:16,4/18/18 18:25,IP Address,100,548,TRUE,4/18/18 18:25,R_sSunLoSuq0ebeSd,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Dislike,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,"3x GDP,I have never contributed to a cost-effectiveness analysis.",,,,,,,Master's Student,,Female,,<25,<1,2-Jan,Low- and middle-income countries,,
4/16/18 9:09,4/19/18 15:00,IP Address,100,280244,TRUE,4/19/18 15:00,R_xD8jtAqCYzsq7zX,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Neutral,Like,Like,Like,Neutral,Dislike,Like,Like,Dislike,Dislike,Neutral,Like,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/19/18 16:24,4/19/18 16:34,IP Address,100,596,TRUE,4/19/18 16:34,R_6lJ1huNlTSmD4M9,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Dislike,Like,Like,Like,Dislike,Dislike,Dislike,Like,Dislike,Dislike,Dislike,Like,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Completely agree with the option I chose,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/19/18 17:26,4/19/18 17:47,IP Address,100,1223,TRUE,4/19/18 17:47,R_1Kpgf6q35f2vruV,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,"1x GDP,3x GDP",,,"It is the convention in the literature.,It is approximately the true societal WTP.,It is approximately the true WTP according to the current budget.",,"Societal WTP, Budget WTP",A combination of both,Master's Student,,Female,,<25,5-Jan,5-Mar,A combination of both,,
4/19/18 22:54,4/19/18 23:01,IP Address,100,386,TRUE,4/19/18 23:01,R_stWz7x6e1WUODZf,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Neutral,Like,Like,Neutral,Dislike,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,Other,,,Other,,,High-income countries,Post-doc/Research scientist,,Male,,25-40,5-Jan,2-Jan,High-income countries,,
4/26/18 12:55,4/26/18 13:02,IP Address,100,429,TRUE,4/26/18 13:02,R_1E5b3wDdSijDMi8,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,Other,national UK threshold,Institutional,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Female,,25-40,5-Jan,2-Jan,High-income countries,,
5/6/18 10:51,5/6/18 10:57,IP Address,100,385,TRUE,5/6/18 10:57,R_73XMzVmlWQ28dIB,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Completely agree with the option I chose,Other,50000-100000 $/QALY,"1x GDP, 2x GDP",It is approximately the true societal WTP.,,Societal WTP,High-income countries,Professor,,Male,,40-60,10+,5+,High-income countries,,
